pos,last_pos,change,url,name,country,points,best6,team,team points,westerley points,best,race count,win count,2nd count,3rd count
37,58,▲,https://rgtdb.com/user/94149,James Dicks,,102,102,,0,0,42,2,0,0,0
38,,*,https://rgtdb.com/user/225601,Rasmus  Feldballe(m),Danmark,97,97,,0,0,4,1,0,0,0
39,5,▼,https://rgtdb.com/user/131274,Jan Deca [яʀ],Belgium,96,96,RASIO RACING,96,0,5,1,0,0,0
40,69,▲,https://rgtdb.com/user/167006,Mike Murray c,UK,95,95,,0,0,38,2,0,0,0
41,7,▼,https://rgtdb.com/user/54380,Chris Morgan,,94,94,,0,0,7,1,0,0,0
42,8,▼,https://rgtdb.com/user/37884,Will Stone [tlr],,93,93,,0,0,8,1,0,0,0
42,57,▲,https://rgtdb.com/user/243207,Ian Sudds (m),,93,93,,0,0,52,2,0,0,0
42,63,▲,https://rgtdb.com/user/267097,Darryl Green - wvs,,93,93,,0,0,46,2,0,0,0
45,9,▼,https://rgtdb.com/user/159472,Daniel  Schoch [ṀṚ],,92,92,SATELITE RIDERS,92,0,9,1,0,0,0
46,,*,https://rgtdb.com/user/151852,Hans Stuifbergen,,90,90,,0,0,11,1,0,0,0
47,53,▲,https://rgtdb.com/user/69166,Ian Nguru,Kenya,89,89,WESTERLEY ONE,48,33,53,2,0,0,0
