pos,last_pos,change,url,name,country,points,best6,team,team points,westerley points,best,race count,win count,2nd count,3rd count
247,224,▼,https://rgtdb.com/user/158346,Mark Vassalotti,,24,24,,0,0,77,1,0,0,0
251,,*,https://rgtdb.com/user/291095,Wright Jessica ,,23,23,,0,0,78,1,0,0,0
251,227,▼,https://rgtdb.com/user/128827,Holly Larsen,,23,23,,0,0,78,1,0,0,0
253,228,▼,https://rgtdb.com/user/241161,Weiran Shen wcc,China,22,22,WESTERLEY TWO,0,12,79,1,0,0,0
253,,*,https://rgtdb.com/user/301760,Claire Casselton ,,22,22,,0,0,79,1,0,0,0
255,229,▼,https://rgtdb.com/user/197430,Ludwig Neumayer,,21,21,,0,0,80,1,0,0,0
255,229,▼,https://rgtdb.com/user/265043,Barry Siddle,,21,21,,0,0,80,1,0,0,0
257,231,▼,https://rgtdb.com/user/273394,Marek Krajewski,,20,20,,0,0,81,1,0,0,0
258,232,▼,https://rgtdb.com/user/263456,Marek  Koperski ,,19,19,,0,0,82,1,0,0,0
259,234,▼,https://rgtdb.com/user/28509,Tony Bowler (52c),,18,18,,0,0,83,1,0,0,0
260,235,▼,https://rgtdb.com/user/228387,Per Tideman (m),,17,17,,0,0,84,1,0,0,0
260,235,▼,https://rgtdb.com/user/293955,Jarek Proczkowski ,,17,17,,0,0,84,1,0,0,0
262,237,▼,https://rgtdb.com/user/147738,Roy Lemmens,,16,16,,0,0,85,1,0,0,0
263,238,▼,https://rgtdb.com/user/255031,Michael Berri,,15,15,,0,0,86,1,0,0,0
264,239,▼,https://rgtdb.com/user/172130,Steven Killingbeck,,10,10,,0,0,91,1,0,0,0
265,240,▼,https://rgtdb.com/user/176472,Charlie Simpson   ,,8,8,,0,0,93,1,0,0,0
266,241,▼,https://rgtdb.com/user/235143,Poul erik Lauritsen,,6,6,,0,0,95,1,0,0,0
267,242,▼,https://rgtdb.com/user/225682,Niels  Van der wiel,,5,5,,0,0,96,1,0,0,0
268,243,▼,https://rgtdb.com/user/71837,Briand Beausoleil tcc,,4,4,,0,0,97,1,0,0,0
269,245,▼,https://rgtdb.com/user/290002,Søren Askaa,,1,1,,0,0,100,1,0,0,0
269,245,▼,https://rgtdb.com/user/57612,Sarah Pitchford ,,1,1,,0,0,100,1,0,0,0
269,245,▼,https://rgtdb.com/user/202086,Gerd Di,,1,1,,0,0,100,1,0,0,0
