pos,last_pos,change,url,name,country,points,best6,team,team points,westerley points,best,race count,win count,2nd count,3rd count
45,42,▼,https://rgtdb.com/user/69430,Matthew Hammond (m),,416,416,,0,0,1,5,1,0,0
46,43,▼,https://rgtdb.com/user/188139,Per Soderberg(m),,415,415,,0,0,6,5,0,0,0
47,49,▲,https://rgtdb.com/user/221770,Rafael Nunez,,394,251,,0,0,53,11,0,0,0
48,46,▼,https://rgtdb.com/user/143668,Stu Thorn,,390,310,,0,0,33,8,0,0,0
49,51,▲,https://rgtdb.com/user/170063,Marco Verhoogt,Netherlands,384,340,,0,0,39,7,0,0,0
50,56,▲,https://rgtdb.com/user/182809,Robert Jenko,,382,382,,0,0,1,4,1,0,0
51,48,▼,https://rgtdb.com/user/55374,Andrew Goff,,359,286,SATELITE RIDERS,276,0,43,8,0,0,0
52,50,▼,https://rgtdb.com/user/140561,Shawn Murtough,,337,337,,0,0,19,5,0,0,0
53,64,▲,https://rgtdb.com/user/256517,Roger Hughes poco,,331,331,,0,0,14,4,0,0,0
54,58,▲,https://rgtdb.com/user/186271,David Kent (d),,328,328,SOUTHBOROUGH (SDW) HORNETS,0,0,25,6,0,0,0
55,52,▼,https://rgtdb.com/user/159111,Witek Rzeszutek [ṀṚ],,322,322,,0,0,35,6,0,0,0
56,53,▼,https://rgtdb.com/user/175441,Tomas Nygren,Sweden,321,321,,0,0,30,6,0,0,0
56,66,▲,https://rgtdb.com/user/67054,Johan Oelofse sanz,New Zealand,321,321,TEAM SANZ,321,0,9,4,0,0,0
58,60,▲,https://rgtdb.com/user/198978,Harry Smits,,311,311,,0,0,38,6,0,0,0
59,62,▲,https://rgtdb.com/user/301698,Gail Rob (tcc),,310,310,,0,0,39,6,0,0,0
60,59,▼,https://rgtdb.com/user/278058,Claire  Miller,,305,237,TWICKENHAM CC LADIES,305,0,46,9,0,0,0
61,54,▼,https://rgtdb.com/user/225601,Rasmus  Feldballe(m),Danmark,295,295,,0,0,1,3,1,0,1
61,54,▼,https://rgtdb.com/user/264656,Alberto Faustino,,295,295,,0,0,15,4,0,0,0
63,73,▲,https://rgtdb.com/user/261662,Rocket Roy nield (c),,290,290,,0,0,23,4,0,0,0
64,57,▼,https://rgtdb.com/user/232488,Scott  Crichton ,Australia,277,277,,0,0,25,5,0,0,0
65,68,▲,https://rgtdb.com/user/66324,Gavin Grant,,271,204,TWICKENHAM CC,209,0,53,10,0,0,0
66,70,▲,https://rgtdb.com/user/95813,Lisa West tcc,,260,194,TWICKENHAM CC LADIES,260,0,52,10,0,0,0
66,61,▼,https://rgtdb.com/user/274579,Jonathan Frost [tcc],,260,260,TWICKENHAM CC,260,0,26,4,0,0,0
68,63,▼,https://rgtdb.com/user/273772,Terrence Harest,,253,253,,0,0,30,4,0,0,0
69,64,▼,https://rgtdb.com/user/178108,Greg Barnett(o),,252,252,SOUTHBOROUGH (SDW) HORNETS,252,0,11,3,0,0,0
70,66,▼,https://rgtdb.com/user/14162,Will Hutchins,,248,248,,0,0,25,4,0,0,0
71,83,▲,https://rgtdb.com/user/129003,Andrzej Krajewski яʀ,Poland,242,242,,0,0,29,4,0,0,0
72,84,▲,https://rgtdb.com/user/66828,Even Oistensen 3r,,241,241,,0,0,36,4,0,0,0
73,69,▼,https://rgtdb.com/user/274421,Louis Francis,,240,240,,0,0,1,3,1,0,0
74,71,▼,https://rgtdb.com/user/179862,Kester Dobson,,226,226,SOUTHBOROUGH (SDW) STINGERS,226,0,21,3,0,0,0
74,92,▲,https://rgtdb.com/user/36792,Francois Iker [ṀṚ],Belgium,226,226,,0,0,18,3,0,0,0
76,76,-,https://rgtdb.com/user/255577,Wendy Wonderweels-otr,,224,203,,0,0,61,7,0,0,0
77,72,▼,https://rgtdb.com/user/189298,Rob Miller wlc,USA,222,222,,0,0,18,3,0,0,0
78,74,▼,https://rgtdb.com/user/56133,Peter Austin,UK,213,213,,0,0,22,3,0,0,0
79,81,▲,https://rgtdb.com/user/43482,Coco Maisie,,207,182,,0,0,55,8,0,0,0
80,97,▲,https://rgtdb.com/user/234363,Nicki Haugaard(m),,205,205,,0,0,27,3,0,0,0
81,95,▲,https://rgtdb.com/user/93030,Jacek Rorbach,,204,204,,0,0,43,4,0,0,0
81,87,▲,https://rgtdb.com/user/232622,Grant  Watson ,,204,204,,0,0,45,6,0,0,0
83,97,▲,https://rgtdb.com/user/189782,Anna Ronkainen,,201,201,,0,0,26,3,0,0,0
84,75,▼,https://rgtdb.com/user/256908,João Pinho (m),,199,199,,0,0,45,4,0,0,0
85,123,▲,https://rgtdb.com/user/129551,Igor Kopse,,194,194,,0,0,3,2,0,0,1
86,76,▼,https://rgtdb.com/user/131274,Jan Deca [яʀ],Belgium,193,193,RASIO RACING,193,0,4,2,0,0,0
87,78,▼,https://rgtdb.com/user/57107,Ragnar Laan (tcc),,190,190,,0,0,15,3,0,0,0
87,78,▼,https://rgtdb.com/user/192224,Luigi Piollini,,190,190,,0,0,25,3,0,0,0
89,80,▼,https://rgtdb.com/user/151852,Hans Stuifbergen,,189,189,,0,0,2,2,0,1,0
90,81,▼,https://rgtdb.com/user/183281,Chris Duffy bees,UK,184,184,SOUTHBOROUGH (SDW) STINGERS,184,0,29,3,0,0,0
91,88,▼,https://rgtdb.com/user/77406,Pj Tcc,,183,169,,0,0,59,7,0,0,0
92,128,▲,https://rgtdb.com/user/218148,Matthias Leten,,180,180,,0,0,8,2,0,0,0
93,85,▼,https://rgtdb.com/user/127383,Tom Birch (b),,172,172,,0,0,36,3,0,0,0
93,85,▼,https://rgtdb.com/user/104439,Nick Giles poco,,172,172,,0,0,10,2,0,0,0
95,137,▲,https://rgtdb.com/user/283363,Mattias Lundqvist,,167,167,,0,0,12,2,0,0,0
96,103,▲,https://rgtdb.com/user/241536,Lynda Lynda v,,157,155,,0,0,65,7,0,0,0
97,89,▼,https://rgtdb.com/user/264752,Luc Van reeth,,155,155,,0,0,35,3,0,0,0
97,170,▲,https://rgtdb.com/user/174963,Christian  Okulla poco,,155,155,,0,0,20,2,0,0,0
99,90,▼,https://rgtdb.com/user/134803,Steve Mayes (m),UK,154,154,,0,0,21,2,0,0,0
99,108,▲,https://rgtdb.com/user/289203,Rick Van der laan,,154,154,,0,0,51,6,0,0,0
99,177,▲,https://rgtdb.com/user/137497,Jørgen Vanbers[яʀ],Netherlands,154,154,RASIO RACING,154,0,16,2,0,0,0
102,91,▼,https://rgtdb.com/user/42729,Cameron Lees,,153,153,,0,0,64,5,0,0,0
103,106,▲,https://rgtdb.com/user/291095,Wright Jessica ,,151,151,,0,0,57,6,0,0,0
104,93,▼,https://rgtdb.com/user/232156,Joshua Smitharoo89,,149,149,,0,0,5,2,0,0,0
105,94,▼,https://rgtdb.com/user/97222,Paulo Almeida,Portugal,147,147,,0,0,36,3,0,0,0
106,95,▼,https://rgtdb.com/user/262464,Thomas  Berthold ,,146,146,,0,0,49,3,0,0,0
107,99,▼,https://rgtdb.com/user/165681,Judith Newton (w),,142,142,,0,0,47,3,0,0,0
108,100,▼,https://rgtdb.com/user/158558,Buck Rogers,,141,141,,0,0,20,2,0,0,0
109,101,▼,https://rgtdb.com/user/236801,Euan Lamont,,139,139,,0,0,29,3,0,0,0
109,101,▼,https://rgtdb.com/user/96541,Carl Dickason,New Zealand,139,139,TEAM SANZ,139,0,28,2,0,0,0
111,117,▲,https://rgtdb.com/user/288803,Robg Robg,,137,137,,0,0,48,4,0,0,0
112,104,▼,https://rgtdb.com/user/223310,Flemming Bach (m),,134,134,,0,0,27,2,0,0,0
113,179,▲,https://rgtdb.com/user/196524,Mike Wareham (ṀṚ),,132,132,,0,0,33,2,0,0,0
113,105,▼,https://rgtdb.com/user/3964,Lorna Rowland ,,132,132,TWICKENHAM CC LADIES,30,0,58,5,0,0,0
115,107,▼,https://rgtdb.com/user/283647,Claire Thompson,,127,127,TWICKENHAM CC LADIES,31,0,61,4,0,0,0
116,108,▼,https://rgtdb.com/user/306628,Timothy Richardson,,126,126,,0,0,28,2,0,0,0
117,183,▲,https://rgtdb.com/user/293466,Ingmar Van bers [яʀ],,125,125,,0,0,35,2,0,0,0
118,166,▲,https://rgtdb.com/user/221746,Tom Yates-ijaz,UK,121,121,WESTERLEY TWO,121,48,54,3,0,0,0
119,110,▼,https://rgtdb.com/user/7146,Michael Hirmer,,120,120,,0,0,38,2,0,0,0
120,111,▼,https://rgtdb.com/user/155619,Pierre Massé,France,119,119,,0,0,49,3,0,0,0
121,112,▼,https://rgtdb.com/user/189383,Richard Howell,,112,112,,0,0,39,2,0,0,0
122,113,▼,https://rgtdb.com/user/239903,Miguel Silva b,,111,111,,0,0,60,4,0,0,0
123,114,▼,https://rgtdb.com/user/254293,Philip Procter wlc,,108,108,,0,0,45,2,0,0,0
124,115,▼,https://rgtdb.com/user/288668,Robert Blackburn [tcc],,107,107,TWICKENHAM CC,59,0,64,4,0,0,0
125,116,▼,https://rgtdb.com/user/138802,David Thomas,UK,103,103,,0,0,45,2,0,0,0
126,117,▼,https://rgtdb.com/user/192644,Erik Hellström [rgtswe],,100,100,,0,0,1,1,1,0,0
126,,*,https://rgtdb.com/user/311110,Borut Grauf,,100,100,,0,0,1,1,1,0,0
128,119,▼,https://rgtdb.com/user/218381,Tim Cooke 3r,,99,99,,0,0,2,1,0,1,0
128,119,▼,https://rgtdb.com/user/283422,Scott Gleason ,,99,99,,0,0,2,1,0,1,0
130,121,▼,https://rgtdb.com/user/162999,Wheel Sucker,,98,98,,0,0,3,1,0,0,1
130,121,▼,https://rgtdb.com/user/222269,Tom Wendland,,98,98,,0,0,40,2,0,0,0
132,123,▼,https://rgtdb.com/user/315157,G.  Beppedelon (team italy),,96,96,,0,0,5,1,0,0,0
132,123,▼,https://rgtdb.com/user/281557,Ellen Lockett,,96,96,,0,0,51,2,0,0,0
134,126,▼,https://rgtdb.com/user/167006,Mike Murray c,UK,95,95,,0,0,38,2,0,0,0
135,127,▼,https://rgtdb.com/user/54380,Chris Morgan,,94,94,,0,0,7,1,0,0,0
136,128,▼,https://rgtdb.com/user/37884,Will Stone [tlr],,93,93,,0,0,8,1,0,0,0
136,128,▼,https://rgtdb.com/user/242367,Micke  Gustafsson ,,93,93,,0,0,8,1,0,0,0
138,131,▼,https://rgtdb.com/user/281,Klaas Vana,,92,92,,0,0,9,1,0,0,0
138,131,▼,https://rgtdb.com/user/159472,Daniel  Schoch [ṀṚ],,92,92,SATELITE RIDERS,92,0,9,1,0,0,0
140,133,▼,https://rgtdb.com/user/151690,Dave Akrigg,,91,91,,0,0,51,2,0,0,0
141,134,▼,https://rgtdb.com/user/195523,—- Gav ash tmc,,90,90,,0,0,11,1,0,0,0
141,134,▼,https://rgtdb.com/user/113120,John Beames [pdl],,90,90,,0,0,11,1,0,0,0
141,134,▼,https://rgtdb.com/user/186405,Jesper Verhoeven,,90,90,,0,0,11,1,0,0,0
144,137,▼,https://rgtdb.com/user/129842,Steven Brierley,,89,89,,0,0,12,1,0,0,0
144,137,▼,https://rgtdb.com/user/17960,Jan Vana (nopinzr3r),,89,89,,0,0,12,1,0,0,0
144,137,▼,https://rgtdb.com/user/69166,Ian Nguru,Kenya,89,89,WESTERLEY ONE,48,33,53,2,0,0,0
147,141,▼,https://rgtdb.com/user/126762,Daniel Cadiz,,88,88,,0,0,13,1,0,0,0
148,142,▼,https://rgtdb.com/user/153961,Wout Hartveld,,87,87,,0,0,14,1,0,0,0
148,142,▼,https://rgtdb.com/user/197121,Chris Jones [ddrt],,87,87,,0,0,14,1,0,0,0
150,144,▼,https://rgtdb.com/user/29961,Mathieu Drujon (spc),,86,86,,0,0,15,1,0,0,0
150,144,▼,https://rgtdb.com/user/164005,Lorenzo Simons,,86,86,,0,0,15,1,0,0,0
150,144,▼,https://rgtdb.com/user/134810,Jonathan Crain,,86,86,,0,0,15,1,0,0,0
150,144,▼,https://rgtdb.com/user/140233,Antoine Renou,,86,86,,0,0,15,1,0,0,0
154,148,▼,https://rgtdb.com/user/278294,Enot Racoon,,84,84,,0,0,17,1,0,0,0
155,149,▼,https://rgtdb.com/user/278052,Ward Vandeperre,,82,82,,0,0,19,1,0,0,0
155,149,▼,https://rgtdb.com/user/284437,Ryan Sedivec,,82,82,,0,0,19,1,0,0,0
155,149,▼,https://rgtdb.com/user/202139,Kamil Waligora,,82,82,,0,0,19,1,0,0,0
155,149,▼,https://rgtdb.com/user/160423,Jérôme BÉrubÉ,,82,82,,0,0,19,1,0,0,0
159,153,▼,https://rgtdb.com/user/131830,Boz Daley ,UK,81,81,,0,0,20,1,0,0,0
160,154,▼,https://rgtdb.com/user/222863,La A.terrehaute,,80,80,,0,0,55,2,0,0,0
160,154,▼,https://rgtdb.com/user/234347,Kurt nørum Pedersen (m),,80,80,,0,0,21,1,0,0,0
162,156,▼,https://rgtdb.com/user/309485,Tony Sinnett,,79,79,,0,0,50,2,0,0,0
162,156,▼,https://rgtdb.com/user/129588,Liam  Bard (nopinzr3r),,79,79,,0,0,22,1,0,0,0
162,156,▼,https://rgtdb.com/user/194499,Kristof Keszthelyi-k,Hungary,79,79,,0,0,61,2,0,0,0
162,156,▼,https://rgtdb.com/user/225733,Jonas Van der wiel,,79,79,,0,0,22,1,0,0,0
166,160,▼,https://rgtdb.com/user/71302,Neil Pugh otr(m),,78,78,,0,0,53,2,0,0,0
166,160,▼,https://rgtdb.com/user/220004,Joe Benians,,78,78,SOUTHBOROUGH (SDW) HORNETS,78,0,23,1,0,0,0
166,160,▼,https://rgtdb.com/user/76154,Francis Lambert,,78,78,,0,0,23,1,0,0,0
166,160,▼,https://rgtdb.com/user/9370,Antony Gough,,78,78,,0,0,23,1,0,0,0
170,164,▼,https://rgtdb.com/user/35315,Mike Lister ,UK,77,77,,0,0,24,1,0,0,0
170,164,▼,https://rgtdb.com/user/266085,Lo scalatore Dell'etna,,77,77,,0,0,59,2,0,0,0
172,166,▼,https://rgtdb.com/user/295469,Jason Harding tcc,,76,76,,0,0,63,2,0,0,0
173,168,▼,https://rgtdb.com/user/228324,Nic Lee,UK,75,75,,0,18,26,1,0,0,0
173,168,▼,https://rgtdb.com/user/270667,Gri Pulga,,75,75,,0,0,71,4,0,0,0
175,170,▼,https://rgtdb.com/user/191184,Rob Burdon sdw,,74,74,SOUTHBOROUGH (SDW) HORNETS,74,0,27,1,0,0,0
176,172,▼,https://rgtdb.com/user/6051,Mitch Ide,,73,73,,0,0,28,1,0,0,0
177,173,▼,https://rgtdb.com/user/196997,Erik Nylin,,72,72,,0,0,29,1,0,0,0
178,174,▼,https://rgtdb.com/user/82766,Julian Mahecha (m),,71,71,,0,0,59,2,0,0,0
179,175,▼,https://rgtdb.com/user/72623,Kevin Walker otr,,70,70,,0,0,63,2,0,0,0
179,175,▼,https://rgtdb.com/user/202732,Kara Bonneau,,70,70,,0,0,62,2,0,0,0
181,177,▼,https://rgtdb.com/user/17597,Kristof Novi (o),Canada,69,69,,0,0,66,2,0,0,0
182,,*,https://rgtdb.com/user/108193,Stevie Couper,,67,67,,0,0,34,1,0,0,0
182,180,▼,https://rgtdb.com/user/168564,Marcus Garwood (m),UK,67,67,,0,0,34,1,0,0,0
182,180,▼,https://rgtdb.com/user/148364,Karl Bülow (m),,67,67,,0,0,34,1,0,0,0
182,180,▼,https://rgtdb.com/user/111327,Ashley Dunstan (b),,67,67,,0,0,34,1,0,0,0
186,183,▼,https://rgtdb.com/user/63748,Mark Lightfoot e,,66,66,,0,0,62,2,0,0,0
187,185,▼,https://rgtdb.com/user/268179,Jesper Hansen,,65,65,,0,0,36,1,0,0,0
187,185,▼,https://rgtdb.com/user/295521,Jean francois Rodriguez,,65,65,,0,0,36,1,0,0,0
187,185,▼,https://rgtdb.com/user/186736,Ed Taylor (m),,65,65,,0,0,36,1,0,0,0
187,185,▼,https://rgtdb.com/user/31157,Ben Lowe (tcc),,65,65,,0,0,36,1,0,0,0
191,189,▼,https://rgtdb.com/user/175226,Ross Collins,UK,64,64,SATELITE RIDERS,64,0,37,1,0,0,0
191,189,▼,https://rgtdb.com/user/210676,Richard Gillingham c,,64,64,,0,0,64,2,0,0,0
191,189,▼,https://rgtdb.com/user/48021,MagalhÃes  Daniel,Brazil,64,64,,0,0,37,1,0,0,0
191,189,▼,https://rgtdb.com/user/167945,Bernhard Wolkerstorf,,64,64,,0,0,37,1,0,0,0
195,193,▼,https://rgtdb.com/user/165638,Mads Schnoor poco,Danmark,63,63,,0,0,38,1,0,0,0
195,193,▼,https://rgtdb.com/user/151318,Hans Persson (m),,63,63,,0,0,38,1,0,0,0
195,193,▼,https://rgtdb.com/user/208907,David Symonds (m),,63,63,,0,0,67,2,0,0,0
198,196,▼,https://rgtdb.com/user/50932,Uros Vudler,,62,62,,0,0,39,1,0,0,0
198,196,▼,https://rgtdb.com/user/20893,Daan Delva,,62,62,,0,0,39,1,0,0,0
200,198,▼,https://rgtdb.com/user/278069,Sjoerd  Meeuwsen,,61,61,,0,0,40,1,0,0,0
200,198,▼,https://rgtdb.com/user/76350,Rob Slater[dmrc],,61,61,,0,0,40,1,0,0,0
200,198,▼,https://rgtdb.com/user/158346,Mark Vassalotti,,61,61,,0,0,64,2,0,0,0
200,198,▼,https://rgtdb.com/user/301445,Harry Savell (wvs),,61,61,,0,0,40,1,0,0,0
204,202,▼,https://rgtdb.com/user/72810,Suard Christophe,,60,60,,0,0,41,1,0,0,0
204,202,▼,https://rgtdb.com/user/237208,Guillaume Gibert,,60,60,,0,0,68,3,0,0,0
204,202,▼,https://rgtdb.com/user/124207,David Baggy sdw,,60,60,,0,0,41,1,0,0,0
207,296,▲,https://rgtdb.com/user/309202,Vito Vp,,59,59,,0,0,71,2,0,0,0
207,205,▼,https://rgtdb.com/user/121178,Martin  Jones,,59,59,,0,0,42,1,0,0,0
207,205,▼,https://rgtdb.com/user/3108,Joe Pavlik,,59,59,,0,0,42,1,0,0,0
207,205,▼,https://rgtdb.com/user/265161,Carl South ( d ) ,,59,59,,0,0,42,1,0,0,0
207,205,▼,https://rgtdb.com/user/288741,Brian Detwiler,,59,59,,0,0,42,1,0,0,0
212,209,▼,https://rgtdb.com/user/159837,Tim Jen,,58,58,RASIO RACING,58,0,43,1,0,0,0
213,210,▼,https://rgtdb.com/user/261619,Wilger Stoppels,,57,57,,0,0,44,1,0,0,0
213,210,▼,https://rgtdb.com/user/269485,Moreno Ceccon (b 48),,57,57,,0,0,44,1,0,0,0
215,296,▲,https://rgtdb.com/user/259826,Tracy Corken,,56,56,,0,0,72,2,0,0,0
216,212,▼,https://rgtdb.com/user/235577,Ron Noors,,55,55,,0,0,46,1,0,0,0
216,212,▼,https://rgtdb.com/user/114811,Roberto Martí,Espana,55,55,,0,0,46,1,0,0,0
216,212,▼,https://rgtdb.com/user/154714,Graham  Beckett dcc,,55,55,,0,0,46,1,0,0,0
219,215,▼,https://rgtdb.com/user/181488,Urška  Korent,,54,54,,0,0,47,1,0,0,0
219,215,▼,https://rgtdb.com/user/149819,Peter Kennedy (m),,54,54,TEAM CAMERON,54,0,47,1,0,0,0
219,215,▼,https://rgtdb.com/user/239015,Jesper Hvisthule,,54,54,,0,0,47,1,0,0,0
222,218,▼,https://rgtdb.com/user/193695,Nico Pflueger,,53,53,,0,0,48,1,0,0,0
223,219,▼,https://rgtdb.com/user/299635,Jurjen Baaijen,,52,52,,0,0,49,1,0,0,0
223,219,▼,https://rgtdb.com/user/226270,Glen Thurgood,UK,52,52,,0,0,49,1,0,0,0
223,219,▼,https://rgtdb.com/user/210572,David  Alves,,52,52,,0,0,67,2,0,0,0
226,222,▼,https://rgtdb.com/user/182446,Xavier Talenton,,51,51,,0,0,50,1,0,0,0
226,222,▼,https://rgtdb.com/user/99114,Thomas Alsop,,51,51,,0,0,50,1,0,0,0
226,222,▼,https://rgtdb.com/user/272020,Mark Mcpartland,,51,51,,0,0,50,1,0,0,0
226,222,▼,https://rgtdb.com/user/307893,Karol Kupczak,,51,51,,0,0,50,1,0,0,0
226,222,▼,https://rgtdb.com/user/98838,Davie  Graham,,51,51,,0,0,50,1,0,0,0
231,227,▼,https://rgtdb.com/user/187472,Mike Waterton,,50,50,,0,0,51,1,0,0,0
232,228,▼,https://rgtdb.com/user/167072,Matt Brouns,,49,49,,0,0,52,1,0,0,0
232,228,▼,https://rgtdb.com/user/274915,Kelle  Rennrad,,49,49,,0,0,52,1,0,0,0
232,228,▼,https://rgtdb.com/user/259033,Elber Galarga,,49,49,,0,0,52,1,0,0,0
232,,*,https://rgtdb.com/user/201677,Andrew  Sutherland ,,49,49,,0,0,52,1,0,0,0
236,231,▼,https://rgtdb.com/user/278412,Peter Dickason,,48,48,,0,0,53,1,0,0,0
236,,*,https://rgtdb.com/user/202292,Mike Fishpool,,48,48,,0,0,53,1,0,0,0
236,231,▼,https://rgtdb.com/user/279768,Calle Blomberg,,48,48,,0,0,53,1,0,0,0
239,233,▼,https://rgtdb.com/user/177527,Patxi Arribas (m),,47,47,,0,0,54,1,0,0,0
239,233,▼,https://rgtdb.com/user/122483,Kai Tuomas,,47,47,,0,0,54,1,0,0,0
239,233,▼,https://rgtdb.com/user/78845,Dennis Martin (g),,47,47,,0,0,72,2,0,0,0
239,233,▼,https://rgtdb.com/user/193520,David Ellis (c) m,UK,47,47,,0,0,54,1,0,0,0
239,233,▼,https://rgtdb.com/user/319736,Brenda Bustamante,,47,47,,0,0,54,1,0,0,0
239,,*,https://rgtdb.com/user/267839,Bjørn Hetland,,47,47,,0,0,54,1,0,0,0
239,233,▼,https://rgtdb.com/user/269388,Bert Courtyn,,47,47,,0,0,54,1,0,0,0
246,239,▼,https://rgtdb.com/user/92883,T.  Scho,,46,46,,0,0,55,1,0,0,0
246,,*,https://rgtdb.com/user/139027,Rich Blanchard (c),,46,46,,0,0,55,1,0,0,0
246,239,▼,https://rgtdb.com/user/20446,James Turner,,46,46,,0,0,55,1,0,0,0
246,239,▼,https://rgtdb.com/user/224721,Dan Spence,,46,46,,0,0,55,1,0,0,0
246,239,▼,https://rgtdb.com/user/286902,Andre Schoch,,46,46,,0,0,55,1,0,0,0
251,243,▼,https://rgtdb.com/user/191533,Vladimir Homutov,,45,45,,0,0,56,1,0,0,0
251,243,▼,https://rgtdb.com/user/264959,Sebastian Marghella,,45,45,,0,0,56,1,0,0,0
251,243,▼,https://rgtdb.com/user/295671,Oliver Bongard,,45,45,,0,0,56,1,0,0,0
